dialog_act_type,utt
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめ
situation-initialize,もういちどはじめから
situation-initialize,もういちどはじめから
situation-initialize,もういちどはじめから
situation-initialize,もういちどはじめから
situation-initialize,もういちどはじめから
situation-initialize,もういちどはじめから
situation-initialize,もういちどはじめから
situation-initialize,もういちどはじめから
situation-initialize,もういちどはじめから
situation-initialize,もういちどはじめから
situation-initialize,もういちどはじめから
situation-initialize,もういちどはじめから
situation-initialize,もういちどはじめから
situation-initialize,もういちどはじめから
situation-initialize,もういちどはじめから
situation-initialize,もういちどはじめから
situation-initialize,もういちどはじめから
situation-initialize,もういちどはじめから
situation-initialize,もういちどはじめから
situation-initialize,もういちどはじめから
situation-initialize,もういちどはじめから
situation-initialize,もういちどはじめから
situation-initialize,もういちどはじめから
situation-initialize,もういちどはじめから
situation-initialize,もういちどはじめから
situation-initialize,もういちどはじめから
situation-initialize,もういちどはじめから
situation-initialize,もういちどはじめから
situation-initialize,もういちどはじめから
situation-initialize,もういちどはじめから
situation-initialize,もういちどはじめから
situation-initialize,もういちどはじめから
situation-initialize,もういちどはじめから
situation-initialize,もういちどはじめから
situation-initialize,もういちどはじめから
situation-initialize,もういちどはじめから
situation-initialize,もういちどはじめから
situation-initialize,もういちどはじめから
situation-initialize,もういちどはじめから
situation-initialize,もういちどはじめから
situation-initialize,もういちどはじめから
situation-initialize,もういちどはじめから
situation-initialize,もういちどはじめから
situation-initialize,もういちどはじめから
situation-initialize,もういちどはじめから
situation-initialize,もういちどはじめから
situation-initialize,もういちどはじめから
situation-initialize,もういちどはじめから
situation-initialize,もういちどはじめから
situation-initialize,もういちどはじめから
situation-initialize,もういちどはじめから
situation-initialize,もういちどはじめから
situation-initialize,もういちどはじめから
situation-initialize,もういちどはじめから
situation-initialize,もういちどはじめから
situation-initialize,もういちどはじめから
situation-initialize,もういちどはじめから
